nerdiness,voted
5901,0.0
5902,0.0
5903,0.6257499999999999
5904,0.99875
5905,0.8312499999999999
5906,0.74675
5907,0.0
5908,0.6244999999999999
5909,0.0
5910,0.44075000000000003
5911,0.7967500000000001
5912,0.6092500000000001
5913,0.5322500000000001
5914,0.6937499999999999
5915,0.67225
5916,1.0
5917,0.682
5918,0.9895
5919,1.0
5920,1.0
5921,1.0
5922,0.3075
5923,0.7917500000000001
5924,0.57575
5925,0.401
5926,0.0
5927,0.57975
5928,0.5684999999999999
5929,0.45225
5930,0.26249999999999996
5931,0.0035
5932,0.8105
5933,0.55825
5934,0.63275
5935,0.0
5936,0.3805
5937,0.50325
5938,0.87
5939,0.38875000000000004
5940,0.472
5941,1.0
5942,0.571
5943,0.68575
5944,0.6465
5945,0.8085
5946,0.0
5947,0.615
5948,0.0
5949,1.0
5950,0.714
5951,0.27125
5952,0.32899999999999996
5953,1.0
5954,0.55225
5955,0.40049999999999997
5956,0.40675
5957,0.035750000000000004
5958,0.5545
5959,0.643
5960,0.67475
5961,0.7395
5962,0.7817500000000001
5963,1.0
5964,0.7630000000000001
5965,0.0
5966,0.22874999999999998
5967,0.57925
5968,0.18425000000000002
5969,0.6695
5970,0.47725000000000006
5971,0.3295
5972,0.985
5973,0.0
5974,1.0
5975,0.72175
5976,0.7945000000000001
5977,0.9992500000000001
5978,1.0
5979,0.0
5980,0.653
5981,1.0
5982,0.39125
5983,0.0
5984,1.0
5985,1.0
5986,0.7565000000000001
5987,0.7
5988,0.478
5989,0.0
5990,0.8735
5991,0.615
5992,0.7454999999999999
5993,1.0
5994,0.53175
5995,0.311
5996,0.72975
5997,0.43199999999999994
5998,0.5985
5999,0.3785
6000,0.8270000000000001
6001,1.0
6002,0.0
6003,0.26425
6004,0.76675
6005,0.188
6006,0.644
6007,0.9942500000000001
6008,0.66325
6009,0.00025
6010,0.38675000000000004
6011,0.4675
6012,0.71575
6013,0.6705000000000001
6014,0.7635000000000001
6015,0.7152499999999999
6016,0.5695
6017,0.33975
6018,0.7174999999999999
6019,0.31224999999999997
6020,0.915
6021,0.998
6022,0.62025
6023,0.8195
6024,0.4595
6025,0.678
6026,0.734
6027,0.9095
6028,0.48449999999999993
6029,0.63475
6030,0.5862499999999999
6031,0.30225
6032,0.0
6033,0.5502499999999999
6034,0.66875
6035,0.8325
6036,0.0
6037,0.7825
6038,0.76825
6039,0.0
6040,0.0
6041,0.596
6042,0.74925
6043,0.508
6044,0.64675
6045,0.591
6046,0.8417499999999999
6047,0.31575000000000003
6048,0.53025
6049,0.71675
6050,0.49075
6051,0.8594999999999999
6052,1.0
6053,0.60775
6054,0.0
6055,0.63875
6056,0.566
6057,0.7565000000000001
6058,0.0
6059,0.00575
6060,0.0
6061,0.37174999999999997
6062,0.29100000000000004
6063,1.0
6064,0.7552500000000001
6065,0.82725
6066,0.39525
6067,0.47100000000000003
6068,0.285
6069,0.25425000000000003
6070,0.0305
6071,0.70025
6072,0.26275000000000004
6073,0.7042499999999999
6074,0.712
6075,0.44675
6076,0.41425
6077,1.0
6078,0.68775
6079,0.0
6080,0.6990000000000001
6081,0.37825
6082,0.336
6083,0.56325
6084,0.6275
6085,1.0
6086,0.45275000000000004
6087,0.5814999999999999
6088,1.0
6089,0.14250000000000002
6090,0.45625000000000004
6091,0.78825
6092,1.0
6093,0.80325
6094,0.5885
6095,0.49
6096,0.5335000000000001
6097,0.7915
6098,0.654
6099,0.0
6100,0.32625
6101,0.61675
6102,0.762
6103,0.0
6104,0.43574999999999997
6105,0.7697499999999999
6106,0.18475000000000003
6107,0.61525
6108,0.665
6109,0.986
6110,0.44025
6111,0.66875
6112,1.0
6113,0.6447499999999999
6114,0.0
6115,0.8205
6116,0.98725
6117,0.0
6118,0.8260000000000001
6119,0.7364999999999999
6120,0.5355000000000001
6121,0.989
6122,0.7209999999999999
6123,0.87025
6124,0.54
6125,0.63375
6126,0.99525
6127,0.35224999999999995
6128,0.64525
6129,0.2175
6130,0.872
6131,0.18925
6132,1.0
6133,0.7004999999999999
6134,0.984
6135,0.56325
6136,1.0
6137,0.4625
6138,0.6475000000000001
6139,0.8067500000000001
6140,0.506
6141,0.68025
6142,0.9265000000000001
6143,0.22874999999999998
6144,0.47875
6145,0.62225
6146,0.786
6147,1.0
6148,0.848
6149,0.03975
6150,0.48450000000000004
6151,0.57
6152,0.37
6153,0.30275
6154,0.57475
6155,0.74
6156,0.0
6157,0.7987500000000001
6158,0.99325
6159,0.812
6160,0.795
6161,0.31425
6162,1.0
6163,0.39799999999999996
6164,0.746
6165,0.00775
6166,0.783
6167,0.52275
6168,0.32775000000000004
6169,1.0
6170,0.009500000000000001
6171,0.501
6172,0.98575
6173,0.15100000000000002
6174,0.75875
6175,1.0
6176,0.30225
6177,0.8507499999999999
6178,0.26249999999999996
6179,0.22275
6180,0.791
6181,0.36224999999999996
6182,0.63975
6183,1.0
6184,0.0
6185,1.0
6186,0.626
6187,0.73475
6188,0.4185
6189,0.42924999999999996
6190,0.71875
6191,0.6930000000000001
6192,0.426
6193,0.38875000000000004
6194,0.964
6195,1.0
6196,0.01625
6197,0.63575
6198,0.09525
6199,0.50925
6200,0.0
6201,0.46125000000000005
6202,0.7327499999999999
6203,0.7902500000000001
6204,0.7365
6205,0.7354999999999999
6206,0.63425
6207,0.0
6208,0.6425000000000001
6209,0.30225
6210,0.00175
6211,0.015
6212,0.741
6213,0.81225
6214,0.424
6215,0.6145
6216,0.3975000000000001
6217,0.776
6218,0.0
6219,0.6194999999999999
6220,0.7085
6221,0.0
6222,0.519
6223,1.0
6224,0.779
6225,0.51
6226,0.0
6227,0.755
6228,0.0
6229,0.75025
6230,0.72675
6231,0.58
6232,0.36349999999999993
6233,0.0
6234,0.362
6235,0.46549999999999997
6236,0.988
6237,0.5802499999999999
6238,0.6992499999999999
6239,0.873
6240,0.0
6241,0.40975
6242,0.80375
6243,1.0
6244,0.42775
6245,0.5902499999999999
6246,0.0
6247,0.6667500000000001
6248,0.49224999999999997
6249,0.726
6250,0.61225
6251,0.9614999999999999
6252,0.6920000000000001
6253,0.8322499999999999
6254,0.612
6255,0.29100000000000004
6256,0.52475
6257,0.0
6258,0.5569999999999999
6259,0.0
6260,0.3685
6261,0.0
6262,0.25975000000000004
6263,0.0
6264,0.08825
6265,1.0
6266,0.2925
6267,0.584
6268,0.7409999999999999
6269,0.99375
6270,0.0
6271,0.5297499999999999
6272,0.00875
6273,0.7927500000000001
6274,0.64975
6275,0.84375
6276,0.11625
6277,0.83125
6278,1.0
6279,0.61475
6280,0.50725
6281,0.631
6282,0.8065
6283,1.0
6284,0.48975
6285,0.2435
6286,0.42574999999999996
6287,0.169
6288,0.0
6289,1.0
6290,0.405
6291,1.0
6292,0.8802500000000001
6293,0.0
6294,0.47824999999999995
6295,0.8265
6296,0.0
6297,0.6499999999999999
6298,0.62525
6299,0.7424999999999999
6300,0.6415
6301,0.5674999999999999
6302,0.40124999999999994
6303,0.9864999999999999
6304,0.60775
6305,0.217
6306,0.73075
6307,0.55425
6308,0.57675
6309,0.875
6310,0.552
6311,0.72875
6312,0.0
6313,0.92125
6314,1.0
6315,0.17600000000000002
6316,0.26425
6317,0.34600000000000003
6318,0.5025000000000001
6319,1.0
6320,0.56375
6321,1.0
6322,0.0
6323,0.51875
6324,1.0
6325,0.17475000000000002
6326,0.46175
6327,0.7155
6328,1.0
6329,1.0
6330,0.38325
6331,0.0
6332,0.0
6333,0.0
6334,1.0
6335,0.82575
6336,0.32325
6337,0.58175
6338,0.0
6339,0.003
6340,0.40124999999999994
6341,0.0
6342,0.0045000000000000005
6343,1.0
6344,0.0
6345,0.77975
6346,0.7997500000000001
6347,0.4575
6348,0.87
6349,0.10999999999999999
6350,0.7109999999999999
6351,0.646
6352,0.6787500000000001
6353,1.0
6354,0.5660000000000001
6355,0.49025
6356,1.0
6357,0.85525
6358,0.38849999999999996
6359,0.607
6360,0.21025
6361,0.0
6362,0.601
6363,0.36575
6364,1.0
6365,0.0
6366,1.0
6367,0.3275
6368,1.0
6369,0.7182499999999999
6370,0.31875000000000003
6371,1.0
6372,0.45025
6373,0.9984999999999999
6374,0.0
6375,0.35825
6376,0.81175
6377,1.0
6378,0.5902499999999999
6379,0.857
6380,0.857
6381,0.0
6382,0.7885000000000001
6383,0.9125000000000001
6384,0.4125
6385,0.305
6386,0.86225
6387,0.444
6388,0.6265
6389,0.24125
6390,0.4545
6391,0.4605
6392,0.26325
6393,0.11674999999999999
6394,0.0
6395,0.986
6396,0.51375
6397,0.681
6398,0.35450000000000004
6399,0.18
6400,0.49625
6401,0.8959999999999999
6402,0.66275
6403,0.59725
6404,0.9990000000000001
6405,0.44375
6406,0.8055
6407,0.61875
6408,0.7959999999999999
6409,0.40349999999999997
6410,0.47775
6411,1.0
6412,0.47974999999999995
6413,0.002
6414,0.77325
6415,1.0
6416,0.6742500000000001
6417,0.0
6418,0.29325
6419,0.3755
6420,0.844
6421,0.17424999999999996
6422,0.00875
6423,0.32725
6424,1.0
6425,0.7805
6426,0.35575
6427,0.84025
6428,0.9855
6429,0.56
6430,0.23725
6431,0.7215
6432,0.5485
6433,1.0
6434,0.369
6435,0.363
6436,0.52575
6437,0.945
6438,0.0
6439,0.54125
6440,0.453
6441,1.0
6442,0.41525
6443,0.73625
6444,0.72925
6445,0.7555000000000001
6446,0.734
6447,0.72925
6448,0.8495
6449,0.694
6450,0.29074999999999995
6451,0.119
6452,0.7815000000000001
6453,0.73125
6454,0.891
6455,0.0
6456,0.39625
6457,0.75175
6458,0.6890000000000001
6459,0.36349999999999993
6460,0.25325
6461,0.0
6462,1.0
6463,0.6152500000000001
6464,0.9765
6465,0.0
6466,0.901
6467,0.11174999999999999
6468,0.23375
6469,0.98425
6470,0.3215
6471,0.6747500000000001
6472,0.55825
6473,0.0
6474,0.49075
6475,0.9225
6476,0.5635
6477,0.0
6478,0.5665
6479,0.69875
6480,0.736
6481,0.329
6482,0.7344999999999999
6483,0.01
6484,0.093
6485,1.0
6486,0.42474999999999996
6487,0.4115
6488,0.0
6489,0.19
6490,1.0
6491,0.525
6492,0.51475
6493,0.383
6494,0.2765
6495,0.196
6496,0.779
6497,1.0
6498,0.72
6499,0.47575
6500,1.0
6501,0.5874999999999999
6502,0.7327499999999999
6503,0.8270000000000001
6504,0.0
6505,0.0
6506,0.7084999999999999
6507,0.53625
6508,1.0
6509,0.5660000000000001
6510,0.23174999999999998
6511,1.0
6512,0.6445000000000001
6513,0.483
6514,0.33399999999999996
6515,1.0
6516,0.81975
6517,0.29125
6518,0.5865
6519,0.91925
6520,0.6565000000000001
6521,0.1975
6522,0.0
6523,0.6052500000000001
6524,0.434
6525,0.5785
6526,0.46575
6527,0.883
6528,0.0
6529,1.0
6530,0.48500000000000004
6531,1.0
6532,0.57125
6533,0.8022499999999999
6534,0.69475
6535,1.0
6536,0.0
6537,0.0
6538,0.6607500000000001
6539,1.0
6540,1.0
6541,0.0
6542,0.0085
6543,0.0
6544,0.0
6545,0.7837500000000001
6546,0.1895
6547,0.8344999999999999
6548,0.6777500000000001
6549,0.0
6550,0.0
6551,0.0032500000000000003
6552,0.6587500000000001
6553,0.6
6554,0.50325
6555,0.43074999999999997
6556,0.7825
6557,0.42125
6558,0.4075
6559,0.26275000000000004
6560,0.73425
6561,0.33875
6562,0.753
6563,0.0
6564,1.0
6565,1.0
6566,0.0
6567,0.721
6568,0.45475000000000004
6569,1.0
6570,0.76875
6571,0.49175
6572,0.0
6573,0.703
6574,0.32675000000000004
6575,0.7270000000000001
6576,0.32525000000000004
6577,0.316
6578,0.6024999999999999
6579,1.0
6580,1.0
6581,1.0
6582,0.17200000000000001
6583,1.0
6584,0.38549999999999995
6585,0.19175000000000003
6586,0.615
6587,1.0
6588,0.16899999999999998
6589,0.7630000000000001
6590,1.0
6591,0.45799999999999996
6592,0.48900000000000005
6593,0.34475
6594,1.0
6595,1.0
6596,0.6752500000000001
6597,0.37549999999999994
6598,0.5660000000000001
6599,1.0
6600,0.77725
6601,0.8242499999999999
6602,0.6345000000000001
6603,0.501
6604,0.34025000000000005
6605,0.5772499999999999
6606,0.5705
6607,0.39349999999999996
6608,0.35949999999999993
6609,0.1635
6610,0.0
6611,0.58275
6612,1.0
6613,0.1835
6614,0.601
6615,1.0
6616,0.0
6617,0.65225
6618,0.7607499999999999
6619,1.0
6620,0.0
6621,1.0
6622,0.6472500000000001
6623,0.5302500000000001
6624,0.29400000000000004
6625,0.33825
6626,1.0
6627,0.74125
6628,1.0
6629,0.3965
6630,0.397
6631,0.0
6632,0.5475
6633,0.28225
6634,0.8937499999999999
6635,0.16974999999999998
6636,0.7715
6637,0.3965
6638,0.18700000000000003
6639,0.48
6640,0.0
6641,0.8580000000000001
6642,0.747
6643,1.0
6644,0.87175
6645,0.41575
6646,0.42125
6647,1.0
6648,0.2155
6649,0.50475
6650,0.43375
6651,0.40325000000000005
6652,0.533
6653,0.0
6654,0.40374999999999994
6655,0.7690000000000001
6656,0.006999999999999999
6657,0.99525
6658,0.8067500000000001
6659,0.56875
6660,0.64225
6661,1.0
6662,1.0
6663,0.39249999999999996
6664,0.596
6665,1.0
6666,1.0
6667,0.97975
6668,0.90775
6669,0.76675
6670,0.8275
6671,0.0
6672,0.2925
6673,1.0
6674,0.98725
6675,1.0
6676,0.4515
6677,0.30525
6678,1.0
6679,1.0
6680,0.57125
6681,1.0
6682,0.80425
6683,0.035750000000000004
6684,0.017
6685,0.347
6686,0.4745
6687,0.0
6688,0.014750000000000001
6689,0.182
6690,0.0
6691,1.0
6692,0.384
6693,0.03775
6694,0.77925
6695,0.0
6696,0.5595
6697,0.122
6698,0.0
6699,1.0
6700,0.995
6701,1.0
6702,0.689
6703,0.42225
6704,1.0
6705,0.545
6706,0.0105
6707,0.36924999999999997
6708,0.777
6709,0.704
6710,0.7297499999999999
6711,1.0
6712,0.08
6713,1.0
6714,0.63075
6715,0.7805
6716,0.82375
6717,0.3295
6718,0.7795000000000001
6719,0.52625
6720,0.81325
6721,0.021249999999999998
6722,1.0
6723,0.6962499999999999
6724,0.7482500000000001
6725,0.4425
6726,0.77675
6727,0.0
6728,0.828
6729,1.0
6730,0.75525
6731,0.9784999999999999
6732,0.5317500000000001
6733,0.1505
6734,0.0
6735,0.8634999999999999
6736,0.9974999999999999
6737,0.038250000000000006
6738,0.1685
6739,0.98975
6740,0.65575
6741,0.5609999999999999
6742,0.43775
6743,0.6045
6744,0.011
6745,0.581
6746,0.393
6747,0.8102499999999999
6748,0.09125000000000001
6749,0.35825
6750,0.93975
6751,0.715
6752,1.0
6753,0.98625
6754,0.9704999999999999
6755,0.6074999999999999
6756,0.9865
6757,0.6452500000000001
6758,0.7122499999999999
6759,1.0
6760,0.23024999999999998
6761,0.75225
6762,0.5862499999999999
6763,0.0
6764,0.0
6765,0.7575
6766,0.89375
6767,0.99975
6768,0.0
6769,0.40874999999999995
6770,0.9215000000000001
6771,0.0
6772,0.33675
6773,1.0
6774,0.7974999999999999
6775,0.3235
6776,0.15825
6777,0.80275
6778,1.0
6779,0.75475
6780,0.5665
6781,0.653
6782,0.50925
6783,0.0
6784,0.8674999999999999
6785,1.0
6786,0.3235
6787,1.0
6788,0.533
6789,0.0
6790,0.25325
6791,0.66325
6792,0.38675
6793,1.0
6794,0.0
6795,0.60775
6796,0.8404999999999999
6797,0.73275
6798,0.74725
6799,0.98525
6800,0.0
6801,0.563
6802,0.35975
6803,0.60575
6804,0.6635
6805,0.0
6806,0.39975000000000005
6807,0.76925
6808,0.3845
6809,0.2955
6810,0.0
6811,0.36850000000000005
6812,0.0
6813,0.22974999999999998
6814,0.5427500000000001
6815,0.0
6816,1.0
6817,0.6950000000000001
6818,0.4395
6819,0.9884999999999999
6820,0.76925
6821,0.0
6822,0.5922499999999999
6823,0.19524999999999998
6824,0.7595
6825,1.0
6826,0.41300000000000003
6827,0.0
6828,0.7877500000000001
6829,0.4535
6830,0.4385
6831,0.1805
6832,0.0
6833,0.0
6834,0.0
6835,0.5407500000000001
6836,0.7275
6837,0.9567499999999999
6838,0.5345
6839,0.7847500000000001
6840,0.754
6841,0.52925
6842,1.0
6843,0.8952500000000001
6844,1.0
6845,0.8097500000000001
6846,0.11399999999999999
6847,0.0
6848,0.291
6849,0.0
6850,0.5222500000000001
6851,0.514
6852,0.7442500000000001
6853,0.89625
6854,0.0225
6855,0.99875
6856,0.0
6857,0.4195
6858,0.5302500000000001
6859,0.203
6860,0.00025
6861,0.5795
6862,0.0
6863,0.5042500000000001
6864,0.64
6865,0.56325
6866,1.0
6867,0.657
6868,0.6617500000000001
6869,0.7927500000000001
6870,1.0
6871,0.0085
6872,0.5539999999999999
6873,1.0
6874,0.97775
6875,1.0
6876,0.84375
6877,0.0
6878,0.15725
6879,0.49925
6880,0.5795
6881,1.0
6882,0.6002500000000001
6883,0.50525
6884,1.0
6885,0.0
6886,0.6445000000000001
6887,0.9995
6888,0.1565
6889,0.47050000000000003
6890,0.80125
6891,0.98275
6892,0.48975
6893,0.1705
6894,0.0
6895,0.4215
6896,1.0
6897,0.59575
6898,0.34824999999999995
6899,0.0
6900,0.0
6901,0.45799999999999996
6902,0.69375
6903,0.5782499999999999
6904,0.7675
6905,0.34299999999999997
6906,0.19975
6907,0.0
6908,0.674
6909,0.86475
6910,0.747
6911,0.33849999999999997
6912,1.0
6913,0.753
6914,1.0
6915,0.627
6916,0.371
6917,0.49850000000000005
6918,0.006
6919,0.30675
6920,1.0
6921,0.27775000000000005
6922,0.40525
6923,0.37225
6924,0.48
6925,0.27575
6926,0.1645
6927,0.43725
6928,0.59825
6929,0.3235
6930,0.57175
6931,0.9085000000000001
6932,0.0
6933,0.0
6934,0.24325
6935,0.44
6936,0.0
6937,0.0
6938,0.0
6939,0.29374999999999996
6940,0.3365
6941,0.61625
6942,0.44025
6943,0.23049999999999998
6944,0.7255
6945,0.791
6946,0.7855
6947,0.24725
6948,0.63425
6949,0.0025
6950,0.5375
6951,0.62025
6952,0.46925
6953,0.07025
6954,0.9367500000000001
6955,0.7337499999999999
6956,0.5685
6957,1.0
6958,0.0
6959,0.41375
6960,0.0
6961,0.0
6962,0.5665
6963,0.0
6964,0.0
6965,0.4595
6966,0.22374999999999998
6967,1.0
6968,1.0
6969,0.771
6970,0.00075
6971,0.10025
6972,0.9472499999999999
6973,0.53725
6974,0.5457500000000001
6975,0.7477499999999999
6976,0.0
6977,0.517
6978,0.8295
6979,1.0
6980,0.497
6981,0.5379999999999999
6982,1.0
6983,0.55025
6984,0.9835
6985,0.42874999999999996
6986,0.0
6987,0.8295
6988,0.251
6989,1.0
6990,0.0
6991,1.0
6992,0.2405
6993,0.587
6994,0.71625
6995,0.49225
6996,0.0
6997,0.44875000000000004
6998,0.986
6999,0.88575
7000,0.97975
7001,0.21725
7002,0.6107499999999999
7003,0.301
7004,1.0
7005,0.5954999999999999
7006,0.48424999999999996
7007,0.6234999999999999
7008,0.279
7009,0.0
7010,0.40599999999999997
7011,0.32749999999999996
7012,0.568
7013,0.0
7014,0.5505
7015,0.56925
7016,0.017
7017,0.00575
7018,0.73475
7019,0.0
7020,0.8699999999999999
7021,0.36274999999999996
7022,0.294
7023,0.0
7024,1.0
7025,0.0315
7026,1.0
7027,0.6437499999999999
7028,0.36975
7029,0.40725
7030,0.588
7031,0.601
7032,0.98775
7033,0.0
7034,1.0
7035,1.0
7036,0.518
7037,0.818
7038,0.741
7039,0.8484999999999999
7040,0.8260000000000001
7041,0.0
7042,0.2685
7043,0.0
7044,0.45475
7045,0.49774999999999997
7046,1.0
7047,1.0
7048,0.72225
7049,0.83
7050,0.6637500000000001
7051,0.0
7052,0.48824999999999996
7053,0.5785
7054,0.986
7055,0.54625
7056,0.668
7057,1.0
7058,0.2245
7059,0.0
7060,0.051000000000000004
7061,0.8812500000000001
7062,0.93925
7063,0.235
7064,0.6545000000000001
7065,0.737
7066,0.0
7067,0.51825
7068,0.0
7069,0.41400000000000003
7070,0.026
7071,1.0
7072,1.0
7073,0.0
7074,0.65675
7075,0.0
7076,0.576
7077,0.99975
7078,0.64075
7079,0.047
7080,0.6225
7081,0.0
7082,1.0
7083,0.66
7084,0.66275
7085,0.0
7086,0.293
7087,0.0
7088,0.5655
7089,1.0
7090,0.78975
7091,0.77775
7092,1.0
7093,0.3295
7094,0.22175
7095,0.476
7096,0.72275
7097,0.0
7098,0.47924999999999995
7099,0.62125
7100,0.8485
7101,0.20525
7102,0.0
7103,0.875
7104,0.39775000000000005
7105,0.3145
7106,0.5315000000000001
7107,0.41650000000000004
7108,0.46225000000000005
7109,0.42
7110,0.70025
7111,0.72825
7112,0.63025
7113,0.0
7114,0.42350000000000004
7115,1.0
7116,0.44975000000000004
7117,0.6655
7118,0.28024999999999994
7119,0.80575
7120,0.5365
7121,0.51325
7122,0.697
7123,1.0
7124,0.5745
7125,0.4475
7126,0.0
7127,0.5822499999999999
7128,0.397
7129,0.53625
7130,0.57275
7131,0.32825
7132,0.8067500000000001
7133,0.631
7134,1.0
7135,0.5105
7136,0.1395
7137,0.8799999999999999
7138,0.6799999999999999
7139,0.26525
7140,0.0
7141,0.648
7142,0.0
7143,0.0
7144,0.5162500000000001
7145,1.0
7146,0.5212500000000001
7147,1.0
7148,0.47325
7149,0.752
7150,0.63925
7151,0.0
7152,0.5397500000000001
7153,0.796
7154,1.0
7155,0.52225
7156,0.023
7157,0.99625
7158,0.79125
7159,0.0
7160,0.7484999999999999
7161,0.0
7162,0.6252500000000001
7163,0.3295
7164,0.43374999999999997
7165,0.75875
7166,0.14600000000000002
7167,0.20525
7168,0.9635
7169,0.686
7170,0.29774999999999996
7171,0.0
7172,0.5425
7173,0.6997500000000001
7174,0.13425
7175,1.0
7176,0.08175
7177,0.7190000000000001
7178,0.28575
7179,0.46299999999999997
7180,0.3045
7181,0.526
7182,0.431
7183,0.57475
7184,0.0
7185,0.72625
7186,0.3265
7187,0.829
7188,0.06775
7189,0.984
7190,0.3455
7191,0.8185
7192,0.096
7193,0.517
7194,0.0
7195,0.09975
7196,0.39474999999999993
7197,0.395
7198,0.45125
7199,0.6835
7200,0.62
7201,1.0
7202,0.6895
7203,0.08975
7204,1.0
7205,0.0
7206,0.0
7207,0.69525
7208,0.87325
7209,0.15325
7210,0.97825
7211,0.6005
7212,0.46425
7213,1.0
7214,0.3505
7215,0.1555
7216,0.58725
7217,1.0
7218,0.19525000000000003
7219,0.0
7220,0.44575
7221,0.22774999999999998
7222,0.277
7223,0.6287499999999999
7224,0.69025
7225,0.5955
7226,0.547
7227,0.9237500000000001
7228,0.4435
7229,1.0
7230,0.3885
7231,0.0
7232,1.0
7233,0.44425
7234,0.5115
7235,0.33125000000000004
7236,0.66025
7237,0.11199999999999999
7238,1.0
7239,0.44125
7240,0.0
7241,0.999
7242,0.29
7243,1.0
7244,0.99975
7245,0.487
7246,0.0
7247,0.31525
7248,0.65125
7249,0.21125
7250,0.6597500000000001
7251,0.75225
7252,0.2505
7253,0.726
7254,0.37950000000000006
7255,0.50475
7256,0.37849999999999995
7257,0.2385
7258,0.5105
7259,0.8095000000000001
7260,1.0
7261,0.1965
7262,0.28500000000000003
7263,0.6265000000000001
7264,0.4305
7265,0.19874999999999998
7266,0.553
7267,1.0
7268,0.49174999999999996
7269,0.69875
7270,0.5815
7271,0.36475
7272,0.6832499999999999
7273,0.4025
7274,0.9935
7275,0.50475
7276,1.0
7277,0.85775
7278,0.846
7279,0.6187499999999999
7280,0.78525
7281,0.3535
7282,0.7712500000000001
7283,0.795
7284,0.312
7285,0.01075
7286,1.0
7287,1.0
7288,0.5167499999999999
7289,0.7745
7290,1.0
7291,0.7935000000000001
7292,0.83775
7293,1.0
7294,0.0
7295,0.72
7296,0.0
7297,0.18875000000000003
7298,0.74725
7299,0.17900000000000002
7300,0.7855
7301,0.47450000000000003
7302,1.0
7303,0.578
7304,0.7965
7305,0.9275
7306,0.793
7307,0.37875000000000003
7308,0.42825
7309,0.49625
7310,0.5549999999999999
7311,0.7902500000000001
7312,0.49375
7313,0.37525
7314,0.29225
7315,0.766
7316,0.20725
7317,0.57175
7318,0.69825
7319,0.4585
7320,0.0
7321,0.568
7322,1.0
7323,0.5070000000000001
7324,0.88525
7325,0.58575
7326,0.54025
7327,1.0
7328,1.0
7329,0.0
7330,0.48675
7331,0.0
7332,0.01625
7333,0.6597500000000001
7334,0.41525
7335,0.698
7336,0.633
7337,0.7825
7338,0.6582500000000001
7339,0.83575
7340,0.5987499999999999
7341,0.4595
7342,0.5515000000000001
7343,0.0
7344,0.0
7345,0.25075000000000003
7346,0.99375
7347,0.21025
7348,0.0
7349,0.28925
7350,0.4215
7351,0.34625
7352,0.0
7353,0.0
7354,0.201
7355,0.18625000000000003
7356,0.79825
7357,0.50275
7358,0.64575
7359,1.0
7360,0.80175
7361,0.56
7362,0.72275
7363,0.51325
7364,0.0
7365,0.6014999999999999
7366,0.6950000000000001
7367,0.89625
7368,0.41575
7369,0.99525
7370,0.564
7371,0.20925
7372,0.7032499999999999
7373,1.0
7374,0.3425
7375,0.75675
7376,0.7605000000000001
7377,1.0
7378,0.40650000000000003
7379,0.9924999999999999
7380,0.0
7381,1.0
7382,0.982
7383,0.652
7384,0.84825
7385,0.36625
7386,0.5635
7387,0.315
7388,0.6757500000000001
7389,0.0
7390,0.61825
7391,1.0
7392,0.6515
7393,0.5755
7394,0.64425
7395,0.9982500000000001
7396,0.905
7397,0.826
7398,0.4115
7399,0.47000000000000003
7400,0.73125
7401,0.0
7402,0.44725000000000004
7403,0.8180000000000001
7404,0.2495
7405,0.34875
7406,0.7815000000000001
7407,0.92125
7408,0.55725
7409,0.37
7410,0.18324999999999997
7411,0.47575
7412,0.74125
7413,0.88075
7414,1.0
7415,0.6924999999999999
7416,1.0
7417,1.0
7418,0.79675
7419,0.6535
7420,0.7012499999999999
7421,0.0
7422,0.42724999999999996
7423,0.42775
7424,0.714
7425,0.33475
7426,0.6405000000000001
7427,0.32825000000000004
7428,0.60525
7429,0.7095
7430,0.47125000000000006
7431,0.999
7432,0.89125
7433,1.0
7434,0.992
7435,0.7847500000000001
7436,0.736
7437,0.512
7438,0.33975
7439,0.0
7440,0.90025
7441,0.79325
7442,0.8344999999999999
7443,0.38625
7444,0.6487499999999999
7445,0.0
7446,0.15675
7447,0.99875
7448,0.0
7449,0.4115
7450,0.0
7451,0.40925
7452,1.0
7453,0.7795000000000001
7454,1.0
7455,0.45625
7456,0.523
7457,0.42524999999999996
7458,0.7369999999999999
7459,1.0
7460,0.6940000000000001
7461,0.903
7462,0.40325
7463,1.0
7464,0.7385
7465,1.0
7466,0.37024999999999997
7467,0.90525
7468,0.42100000000000004
7469,0.4795
7470,0.99875
7471,0.36850000000000005
7472,0.612
7473,1.0
7474,0.71175
7475,0.5822499999999999
7476,0.0
7477,1.0
7478,0.79175
7479,0.60725
7480,0.5415
7481,0.7962499999999999
7482,0.6325
7483,0.68975
7484,0.5367500000000001
7485,0.722
7486,1.0
7487,0.452
7488,1.0
7489,0.624
7490,0.652
7491,0.6912499999999999
7492,0.566
7493,0.33625000000000005
7494,0.6525
7495,0.6910000000000001
7496,0.0
7497,0.711
7498,0.77525
7499,0.3215
7500,0.55225
7501,0.99975
7502,0.8155
7503,0.4585
7504,0.673
7505,0.387
7506,0.9904999999999999
7507,0.5605
7508,0.58475
7509,1.0
7510,0.80675
7511,0.28624999999999995
7512,0.72775
7513,0.7750000000000001
7514,0.36224999999999996
7515,0.6035
7516,0.27825
7517,0.00025
7518,0.088
7519,0.55775
7520,0.0
7521,0.62075
7522,0.58075
7523,0.80125
7524,0.66425
7525,0.1745
7526,0.6499999999999999
7527,0.7965
7528,0.696
7529,0.5582499999999999
7530,0.307
7531,0.56175
7532,0.56825
7533,0.21775
